1633917600000,55343.61,55431.71126223,55343.61,55428.86723387,0.0
1633917900000,55426.63,55473.00786893,55385.1,55457.19,0.0
1633918200000,55455.0,55464.42839871,55343.4,55377.09,0.0
1633918500000,55381.13,55400.10984887,55306.97,55361.37,0.0
1633918800000,55361.36,55456.16,55355.0,55433.49,0.0
1633919100000,55433.48,55449.98,55389.51,55389.51,0.0
1633919400000,55388.78,55460.52274322,55383.55,55447.43836386,0.0
1633919700000,55454.8269717,55499.29935387,55400.54,55498.36188004,0.0
1633920000000,55495.38,55512.59727147,55472.88,55504.2,0.0
1633920300000,55504.19,55508.2707918,55465.03,55508.2707918,0.0
1633920600000,55510.45471122,55696.76927281,55510.45471122,55655.26,0.0
1633920900000,55655.85,55830.74539371,55654.41,55830.74539371,0.0
1633921200000,55830.88812581,56026.16867547,55822.71,55822.71,0.0
1633921500000,55810.53,55863.92133743,55690.71,55700.43624574,0.0
1633921800000,55700.43624574,55806.48101005,55681.71170176,55755.58,0.0
1633922100000,55758.47,55904.05555575,55755.31,55841.42127906,0.0
1633922400000,55842.25134143,56041.50534558,55842.25001572,56010.01,0.0
1633922700000,56005.19,56147.40097465,55933.17048389,56129.28224518,0.0
1633923000000,56128.98066259,56333.11086718,56100.78,56239.0553601,0.0
1633923300000,56247.64,56499.41522237,56160.72,56423.42,0.0
1633923600000,56421.32,56529.440725,56342.93152829,56419.92,0.0
1633923900000,56419.92,56490.98377972,56361.87,56490.98377972,0.0
1633924200000,56488.4762688,56764.09134645,56316.81,56361.53,0.0
1633924500000,56361.26668845,56550.39282161,56287.01,56539.02,0.0
1633924800000,56538.24,56593.06677497,56382.14,56413.40783035,0.0
1633925100000,56410.0,56606.89040173,56379.18,56606.89040173,0.0
1633925400000,56607.8768095,56698.27,56488.88,56565.74037251,0.0
1633925700000,56566.04195773,56632.4479545,56514.81,56617.84028905,0.0
1633926000000,56619.29960373,56746.25260813,56612.34,56662.66,0.0
1633926300000,56669.01,56673.2,56602.19,56629.37,0.0
1633926600000,56629.37,56696.89877621,56552.94,56674.02729258,0.0
1633926900000,56673.50505287,56679.3303312,56550.0,56584.51760222,0.0
1633927200000,56583.33530638,56595.58472452,56533.95,56546.89,0.0
1633927500000,56542.46,56568.19053421,56427.48,56456.00385181,0.0
1633927800000,56455.84332525,56497.99576872,56399.98003359,56440.0,0.0
1633928100000,56440.0,56510.61,56440.0,56499.76338922,0.0
1633928400000,56500.41,56617.61,56500.41,56607.6,0.0
1633928700000,56607.6,56607.89,56463.03,56468.50452445,0.0
1633929000000,56465.01,56481.53033338,56450.0,56451.01,0.0
1633929300000,56451.01,56501.01177128,56404.22,56418.53,0.0
1633929600000,56430.74,56536.57333747,56381.19,56388.85,0.0
1633929900000,56388.49,56402.3755408,56350.44,56385.29650633,0.0
1633930200000,56384.95568138,56436.68885852,56384.89526753,56425.44,0.0
1633930500000,56426.06,56485.5916846,56188.24876146,56207.2795706,0.0
1633930800000,56210.49636361,56389.80729378,56210.49636361,56389.80729378,0.0
1633931100000,56389.76143465,56428.17803878,56335.68,56402.97,0.0
1633931400000,56400.01,56567.99,56392.17,56567.07,0.0
1633931700000,56571.36,56581.04227242,56533.8,56561.53590707,0.0
1633932000000,56561.53590707,56673.39801309,56559.92828458,56595.25,0.0
1633932300000,56612.1443031,56634.2055936,56596.54,56614.94236069,0.0
1633932600000,56616.85982007,56796.60611223,56583.38,56646.71,0.0
1633932900000,56649.99,56666.46,56587.44,56639.18242912,0.0
1633933200000,56639.39160848,56641.77005509,56524.38,56536.20997127,0.0
1633933500000,56529.03,56583.29246164,56492.01,56566.5743189,0.0
1633933800000,56566.69306607,56725.16287539,56548.0,56676.43,0.0
1633934100000,56679.14,56692.55,56629.98,56658.59423802,0.0
1633934400000,56658.59423802,56698.33574568,56640.94,56698.33574568,0.0
1633934700000,56700.01592724,56712.93341246,56619.99,56635.35,0.0
1633935000000,56636.46989486,56636.46989486,56597.12,56619.03364226,0.0
1633935300000,56619.15576293,56705.69182253,56600.2,56691.44,0.0
1633935600000,56693.01,56930.41897111,56672.19,56883.97335163,0.0
1633935900000,56884.50845339,56884.50845339,56707.49,56828.88,0.0
1633936200000,56828.89,56847.38274891,56779.14,56801.29,0.0
1633936500000,56800.0,56828.02507514,56573.52,56620.57320524,0.0
1633936800000,56620.68337113,56669.69837817,56620.68337113,56660.53,0.0
1633937100000,56662.14,56765.88514387,56655.99,56691.28,0.0
1633937400000,56691.28,56895.26896826,56691.28,56895.26896826,0.0
1633937700000,56917.90054381,57034.38,56807.9,56833.91,0.0
1633938000000,56833.91,56889.48688072,56757.57134048,56759.43063955,0.0
1633938300000,56759.92884883,56783.62778092,56645.35755266,56752.18,0.0
1633938600000,56749.71,56838.12491738,56738.47,56796.04,0.0
1633938900000,56800.55,56837.10705496,56776.02,56818.32,0.0
1633939200000,56819.02473507,56892.10546861,56817.36,56850.65,0.0
1633939500000,56854.2,56888.05654027,56655.01,56669.81485481,0.0
1633939800000,56682.18115039,56765.57515549,56658.79,56698.71,0.0
1633940100000,56698.71,56762.04422132,56466.2,56535.91,0.0
1633940400000,56532.21,56541.41818099,56413.62,56425.92263586,0.0
1633940700000,56425.92263586,56484.12671957,56357.12,56427.96592817,0.0
1633941000000,56427.96592817,56626.7273755,56426.03,56626.7273755,0.0
1633941300000,56629.74440302,56656.78847968,56501.0,56533.08836184,0.0
1633941600000,56533.17110204,56533.31960903,56433.81,56460.0,0.0
1633941900000,56457.99,56491.15529599,56434.80343308,56460.01,0.0
1633942200000,56444.09,56627.06,56388.0,56600.01,0.0
1633942500000,56600.01,56622.92,56549.01,56593.46,0.0
1633942800000,56589.07,56644.69,56569.66,56632.84032565,0.0
1633943100000,56633.09351416,56746.16746294,56633.09351416,56689.74466395,0.0
1633943400000,56690.79,56702.35940685,56624.71,56646.26,0.0
1633943700000,56643.93,56775.69751878,56631.64,56641.84,0.0
1633944000000,56639.77,56642.3650625,56548.13,56585.52,0.0
1633944300000,56589.1,56628.50553103,56550.0,56597.67,0.0
1633944600000,56596.18,56599.0,56487.9,56498.1556876,0.0
1633944900000,56497.98340699,56667.67816734,56495.01,56614.42,0.0
1633945200000,56619.32476368,56664.73493295,56557.46069682,56573.95,0.0
1633945500000,56576.43,56646.28151532,56511.01,56642.12,0.0
1633945800000,56644.28913913,56674.38769528,56451.27176659,56499.59606621,0.0
1633946100000,56499.45101116,56560.0,56499.45101116,56538.81868543,0.0
1633946400000,56538.87080606,56593.24,56484.46104988,56508.6413277,0.0
1633946700000,56508.6413277,56510.55741921,56462.17,56466.95,0.0
1633947000000,56464.12,56516.97893978,56451.27,56478.42832011,0.0
1633947300000,56478.43743148,56558.1681462,56478.43743148,56552.8,0.0
1633947600000,56552.79,56559.98,56457.68,56469.91,0.0
1633947900000,56467.48,56572.00436389,56456.92,56556.53,0.0
1633948200000,56557.05,56583.98281808,56463.97017243,56466.20477854,0.0
1633948500000,56466.20477279,56543.51408454,56452.26,56478.95634867,0.0
1633948800000,56477.70689092,56493.66415656,56402.47,56424.88,0.0
1633949100000,56424.88,56523.30558383,56382.0,56451.42,0.0
1633949400000,56450.36,56487.29321623,56444.0,56445.98,0.0
1633949700000,56445.99,56445.99,56218.43,56220.82,0.0
1633950000000,56228.20316846,56350.19,56205.82,56339.80589767,0.0
1633950300000,56340.38933948,56343.06662635,56096.2496052,56139.21768392,0.0
1633950600000,56147.18734209,56174.82086219,55918.21,56072.51,0.0
1633950900000,56068.64071396,56231.88643707,56068.64071396,56190.06,0.0
1633951200000,56190.06,56265.10669237,56190.06,56265.10669237,0.0
1633951500000,56265.10669237,56300.0,56200.01,56214.46,0.0
1633951800000,56211.05,56523.88554337,56178.58,56456.0,0.0
1633952100000,56457.96491501,56614.21931977,56436.97,56609.97,0.0
1633952400000,56610.0,56678.70454836,56556.79,56609.26452553,0.0
1633952700000,56609.07122662,56615.0,56498.99501048,56498.99501048,0.0
1633953000000,56490.01,56526.97655793,56442.69,56450.18,0.0
1633953300000,56454.09,56495.0931251,56428.76,56433.0,0.0
1633953600000,56433.01,56547.70166973,56404.88,56525.01,0.0
1633953900000,56524.99,56536.34444632,56380.0,56380.0,0.0
1633954200000,56376.32,56387.72,56231.04,56300.37346724,0.0
1633954500000,56300.0635556,56343.73575936,56159.47,56227.99131642,0.0
1633954800000,56228.08232546,56489.32,56221.11700957,56425.4,0.0
1633955100000,56433.01,56433.01,56328.66,56372.01442055,0.0
1633955400000,56375.6632292,56460.40060445,56344.91309419,56449.69814382,0.0
1633955700000,56452.54,56555.83727328,56438.49,56539.23,0.0
1633956000000,56536.01,56548.06247639,56485.7,56494.58,0.0
1633956300000,56494.57,56508.40641924,56389.95,56409.67623317,0.0
1633956600000,56409.68011667,56567.32,56409.68011667,56559.22,0.0
1633956900000,56559.21,56574.17,56486.0,56493.75974841,0.0
1633957200000,56493.97919313,56643.96,56493.83286364,56610.95,0.0
1633957500000,56607.11,56673.87095709,56529.54,56643.92352714,0.0
1633957800000,56652.58635285,56736.70757826,56617.66,56736.70757826,0.0
1633958100000,56736.70757826,56789.17395011,56672.87055131,56788.21,0.0
1633958400000,56785.8,56818.85,56724.04,56746.10070329,0.0
1633958700000,56745.9,56976.17361985,56710.06,56976.17361985,0.0
1633959000000,56981.87931314,57033.72665851,56848.83462484,56888.65,0.0
1633959300000,56889.99,57243.86230802,56842.65486878,57204.63867883,0.0
1633959600000,57204.38800526,57380.68453333,57140.0,57252.00396508,0.0
1633959900000,57264.01111598,57334.91834723,57173.15296351,57281.56323672,0.0
1633960200000,57282.43352609,57426.87011658,57280.10692604,57294.52761861,0.0
1633960500000,57297.75,57346.18660945,57181.36451294,57227.43,0.0
1633960800000,57227.44,57329.79172414,57034.89396598,57102.16501908,0.0
1633961100000,57102.15705363,57206.18823697,57078.07986169,57096.82,0.0
1633961400000,57083.78,57258.69,57083.4,57219.84807158,0.0
1633961700000,57218.04,57371.3225084,57217.29,57299.15,0.0
1633962000000,57299.14,57448.29673479,57271.5560152,57283.90155124,0.0
1633962300000,57283.67,57380.22184462,57211.10466822,57380.22184462,0.0
1633962600000,57381.895269,57639.82,57312.87429748,57632.88619877,0.0
1633962900000,57633.45398762,57656.64475539,57495.9205171,57497.08,0.0
1633963200000,57497.71566426,57548.66626402,57429.02797,57483.34907245,0.0
1633963500000,57485.34892453,57596.07311133,57434.2458433,57519.25515634,0.0
1633963800000,57520.89467713,57547.84832994,57422.12627596,57480.61219086,0.0
1633964100000,57481.03874318,57505.3832504,57395.57,57446.20963136,0.0
1633964400000,57447.6554566,57501.63752336,57352.39364583,57501.06405155,0.0
1633964700000,57501.63895057,57531.27391354,57360.0,57419.39460602,0.0
1633965000000,57418.97303977,57432.20467333,57319.87298676,57343.2042656,0.0
1633965300000,57343.57400069,57343.73817536,57230.22,57321.0,0.0
1633965600000,57321.0,57347.7,57218.49,57292.38150934,0.0
1633965900000,57292.69756195,57419.26949389,57291.34309532,57409.17,0.0
1633966200000,57414.99,57483.59126466,57382.06402866,57464.36465259,0.0
1633966500000,57464.6178244,57504.7847042,57329.84895956,57329.84895956,0.0
1633966800000,57328.5832315,57547.59661418,57328.5832315,57530.65573517,0.0
1633967100000,57533.67621561,57536.87807068,57456.37,57518.35651258,0.0
1633967400000,57518.35622138,57555.5185416,57472.26,57538.43,0.0
1633967700000,57538.44,57597.03415739,57470.65,57491.63924001,0.0
1633968000000,57495.36209074,57585.99,57412.60103636,57439.95787437,0.0
1633968300000,57440.46460529,57541.82731367,57372.12326254,57488.94,0.0
1633968600000,57486.85,57660.9,57472.2,57602.15,0.0
1633968900000,57620.23203861,57774.83119882,57374.16,57417.67,0.0
1633969200000,57415.85778764,57512.75403678,57338.16972576,57485.45,0.0
1633969500000,57491.9,57535.67,57383.0,57489.25,0.0
1633969800000,57489.25,57498.71196997,57377.78,57467.38726589,0.0
1633970100000,57467.58389814,57494.21828917,57310.85714873,57310.85714873,0.0
1633970400000,57314.77217543,57364.65888963,57259.69785167,57364.65888963,0.0
1633970700000,57364.491857,57410.51243174,57279.63,57280.54,0.0
1633971000000,57279.4596151,57335.08132999,57262.1,57293.6529646,0.0
1633971300000,57293.6529646,57382.92784906,57275.76,57311.74,0.0
1633971600000,57309.64,57334.11314361,57205.75,57283.17669526,0.0
1633971900000,57282.10086993,57392.32803081,57282.10086993,57372.92,0.0
1633972200000,57371.62,57495.0,57371.62,57466.96,0.0
1633972500000,57471.26059041,57577.99101907,57471.26059041,57516.43777027,0.0
1633972800000,57516.58945527,57516.58945527,57405.01,57494.67,0.0
1633973100000,57493.64,57545.68151753,57430.0,57457.79182644,0.0
1633973400000,57458.07107871,57464.24313457,57388.61,57444.44,0.0
1633973700000,57430.03,57457.03238747,57372.72,57389.79336881,0.0
1633974000000,57389.94527363,57457.3,57370.4,57451.48354505,0.0
1633974300000,57447.11,57472.79978851,57331.45,57332.02,0.0
1633974600000,57332.03,57402.56982189,57283.9,57378.81346577,0.0
1633974900000,57378.8131746,57455.73657853,57378.8131746,57438.51,0.0
1633975200000,57439.18000347,57566.22373647,57362.61,57566.22373647,0.0
1633975500000,57567.78,57573.64481226,57401.57238079,57418.1,0.0
1633975800000,57420.37,57449.99,57358.86,57449.98,0.0
1633976100000,57449.99,57534.31994882,57449.99,57485.9,0.0
1633976400000,57487.99886946,57498.42098706,57364.30006707,57435.47602678,0.0
1633976700000,57435.44971602,57503.22,57401.51,57496.79,0.0
1633977000000,57498.03,57505.68142296,57407.61942817,57426.06,0.0
1633977300000,57426.06,57435.6842961,57357.41572433,57363.32831404,0.0
1633977600000,57363.33190636,57389.12293948,57320.11,57340.79,0.0
1633977900000,57335.54,57396.29804701,57333.72,57344.33,0.0
1633978200000,57350.16555336,57461.38,57333.72,57445.52,0.0
1633978500000,57445.52,57462.43,57361.0,57361.0,0.0
1633978800000,57356.85,57493.77581133,57353.0,57449.11140149,0.0
1633979100000,57449.22907886,57535.14782133,57447.33,57468.68,0.0
1633979400000,57471.4,57513.77,57450.86,57509.03,0.0
1633979700000,57509.03,57585.42601031,57496.01,57555.10759293,0.0
1633980000000,57555.40597104,57642.34643365,57547.57,57615.0,0.0
1633980300000,57614.99,57664.29834175,57582.27,57583.85,0.0
1633980600000,57582.28,57771.20733796,57582.28,57690.63352557,0.0
1633980900000,57691.13675653,57701.29787564,57543.54,57701.29787564,0.0
1633981200000,57702.22003468,57752.5,57637.80351007,57740.76,0.0
1633981500000,57736.18,57838.85656846,57621.79,57641.30227538,0.0
1633981800000,57641.30227538,57695.11340183,57544.93,57557.37,0.0
1633982100000,57549.39464702,57611.97544512,57468.93,57503.38482062,0.0
1633982400000,57503.38482062,57510.15659135,57133.9,57160.2065546,0.0
1633982700000,57159.28,57361.37968369,57135.38,57135.38,0.0
1633983000000,57130.23,57223.8153107,56810.99,56980.70901871,0.0
1633983300000,56979.4862822,57279.68385912,56930.28,57184.1,0.0
1633983600000,57184.1,57275.41982651,57065.69,57268.31687371,0.0
1633983900000,57271.85,57326.83981494,57153.76,57326.83981494,0.0
1633984200000,57326.83981494,57432.35146395,57296.70171666,57370.0,0.0
1633984500000,57378.77446892,57379.58,57215.68948227,57269.36,0.0
1633984800000,57269.37,57445.0973443,57261.26,57440.75,0.0
1633985100000,57440.74,57465.81441423,57351.31595874,57380.67,0.0
1633985400000,57384.44,57477.8164643,57341.53,57343.92,0.0
1633985700000,57340.0,57419.13650713,57316.70870718,57324.36917192,0.0
1633986000000,57336.38032392,57421.03865537,57151.61178113,57151.61178113,0.0
1633986300000,57151.61178113,57272.5162944,57140.88,57272.5162944,0.0
1633986600000,57275.21173124,57276.09705985,57110.2,57121.80274625,0.0
1633986900000,57124.19497926,57160.64648124,57024.06,57099.12,0.0
1633987200000,57096.45,57132.62629135,57085.21,57131.58910341,0.0
1633987500000,57132.16106824,57176.40399013,57096.0,57176.40399013,0.0
1633987800000,57179.09408722,57284.64192596,57178.18125666,57271.68,0.0
1633988100000,57271.77,57271.77,57191.31,57215.94231948,0.0
1633988400000,57216.51348447,57329.63079372,57216.51348447,57329.59768157,0.0
1633988700000,57329.59768157,57349.81869536,57281.11,57313.47,0.0
1633989000000,57310.01,57310.01,57234.5105014,57234.66408785,0.0
1633989300000,57234.41396623,57234.41396623,57081.92522575,57179.74919524,0.0
1633989600000,57179.74919524,57216.31884224,57074.99,57138.42,0.0
1633989900000,57121.42,57253.05432784,57112.32,57226.82374314,0.0
1633990200000,57226.84344584,57285.14534959,57204.25,57276.50420379,0.0
1633990500000,57274.47256597,57276.48973479,57157.89,57173.27,0.0
1633990800000,57173.28,57175.57627343,57128.72,57159.73289118,0.0
1633991100000,57159.73677468,57266.41518229,57159.73677468,57252.94,0.0
1633991400000,57252.93,57293.39490123,57179.81,57200.79,0.0
1633991700000,57200.78,57261.21562574,57167.36,57249.38,0.0
1633992000000,57249.38,57342.856542,57249.38,57310.08,0.0
1633992300000,57318.38,57347.69871061,57238.76,57247.17403728,0.0
1633992600000,57246.87181222,57318.74772129,57222.14,57273.81,0.0
1633992900000,57273.751783,57273.751783,57196.15,57200.01,0.0
1633993200000,57200.0,57215.94382521,57100.0,57213.81804009,0.0
1633993500000,57214.50400737,57238.46362519,57134.54,57157.29,0.0
1633993800000,57156.81382272,57219.56334631,57130.0,57216.97,0.0
1633994100000,57216.98,57309.91588114,57170.0,57253.44,0.0
1633994400000,57256.06899717,57271.52764775,57155.62,57202.9333782,0.0
1633994700000,57202.99939761,57353.77078501,57177.53,57310.44,0.0
1633995000000,57318.25,57319.64,57170.68504193,57220.03630449,0.0
1633995300000,57220.20297246,57267.39,57160.97,57176.03,0.0
1633995600000,57180.07,57243.82386865,57160.0,57243.82386865,0.0
1633995900000,57247.67438644,57334.6616275,57200.17,57323.09,0.0
1633996200000,57321.73,57449.56171177,57321.73,57430.99,0.0
1633996500000,57430.99,57524.40959799,57381.04,57500.0,0.0
1633996800000,57500.01,57500.01,57274.31113462,57274.52,0.0
1633997100000,57276.79,57304.81034579,57091.41162637,57117.82653401,0.0
1633997400000,57110.67610254,57144.88869099,56880.69,56893.54,0.0
1633997700000,56895.47,56974.19274068,56836.08297518,56938.10265041,0.0
1633998000000,56942.15399698,57025.01585351,56846.52,57019.02,0.0
1633998300000,57011.29941979,57031.56,56924.30108928,56937.0994034,0.0
1633998600000,56939.25457649,56939.25457649,56677.12688629,56753.88457104,0.0
1633998900000,56753.90389678,56867.59932549,56626.31,56854.01,0.0
1633999200000,56858.5426174,56858.5426174,56761.45023083,56765.24466612,0.0
1633999500000,56765.24466612,56998.6479528,56759.56918434,56851.17513122,0.0
1633999800000,56849.83284884,56885.63,56757.70318722,56885.62,0.0
1634000100000,56883.37,56952.01116477,56836.3800884,56942.55720758,0.0
1634000400000,56942.55720758,56996.09379315,56849.98792719,56855.77629243,0.0
1634000700000,56855.77609503,56856.0474112,56766.12543497,56854.1256384,0.0
1634001000000,56848.86988721,56861.66560686,56736.3,56818.65,0.0
1634001300000,56816.83498119,56965.99552292,56807.08508296,56950.0,0.0
1634001600000,56951.64,57034.49798528,56927.03,56982.31628782,0.0
1634001900000,56982.06293054,57063.67723183,56980.1997736,57043.04,0.0
1634002200000,57041.2040721,57076.58626328,56946.12488497,57076.58626328,0.0
1634002500000,57076.58626328,57121.86236381,57025.63049634,57107.83057599,0.0
1634002800000,57109.98758901,57125.50889784,57066.94982433,57115.42703862,0.0
1634003100000,57114.54,57135.62253354,57011.49633015,57095.61664549,0.0
1634003400000,57098.22256979,57157.84,57080.29724601,57125.83,0.0
1634003700000,57136.74504954,57143.11113691,57058.38,57077.15661395,0.0
1634004000000,57076.57982807,57110.83276734,56979.1543133,56988.87546164,0.0
1634004300000,56990.42159556,56995.56127936,56848.35961513,56950.76811746,0.0
1634004600000,56950.78633672,57051.58404688,56950.78633672,57040.93849796,0.0
1634004900000,57040.89767607,57162.68402196,56965.00170358,57108.17,0.0
1634005200000,57107.34,57107.34,56964.45112201,56968.02769942,0.0
1634005500000,56964.36367029,57008.16058847,56923.94565543,56945.52302793,0.0
1634005800000,56945.5344815,57049.72805816,56934.11113083,57018.09969373,0.0
1634006100000,57023.55250926,57028.83919178,56971.17941515,57004.67930195,0.0
1634006400000,57004.67910403,57094.78,56911.30379883,56919.7694771,0.0
1634006700000,56931.00571875,56931.00571875,56778.55110527,56830.1,0.0
1634007000000,56829.24288536,56845.71178952,56710.02,56720.21,0.0
1634007300000,56722.99981547,56789.66141329,56689.05,56789.05,0.0
1634007600000,56790.33,56795.9,56643.47,56682.73,0.0
1634007900000,56686.44451987,56705.26864586,56486.64928053,56517.7967989,0.0
1634008200000,56517.7967989,56566.31122055,56434.90467418,56480.2,0.0
1634008500000,56480.01,56630.47,56479.96,56622.23,0.0
1634008800000,56626.15344224,56665.41263959,56524.89,56665.41263959,0.0
1634009100000,56666.23010111,56755.32481571,56662.33,56674.69,0.0
1634009400000,56674.68,56691.98981996,56608.41973465,56691.98981996,0.0
1634009700000,56693.59089601,56766.21230146,56692.60023528,56753.35,0.0
1634010000000,56753.36,56772.36,56700.0,56713.35331034,0.0
1634010300000,56713.34165986,56728.7160883,56653.15,56728.68803489,0.0
1634010600000,56730.70355561,56762.48011411,56716.03,56721.8,0.0
1634010900000,56723.94,56725.55,56624.79,56723.14040125,0.0
1634011200000,56730.06720262,56777.90488465,56591.13,56774.99,0.0
1634011500000,56778.92298168,56879.99,56759.95,56879.99,0.0
1634011800000,56879.99,56904.66800789,56828.0,56904.6258865,0.0
1634012100000,56905.93162633,56989.18,56805.22,56916.1,0.0
1634012400000,56914.7,56914.7,56879.2,56894.19827155,0.0
1634012700000,56895.23376464,56895.23376464,56861.0,56866.92971191,0.0
1634013000000,56866.93359541,56897.88142194,56838.88607931,56897.09015989,0.0
1634013300000,56897.22152325,56994.18,56897.22152325,56994.18,0.0
1634013600000,56989.57,57054.72549773,56971.36,57053.43109535,0.0
1634013900000,57054.39,57054.39,56950.11517054,56965.09111728,0.0
1634014200000,56963.78930696,56984.8,56926.09322791,56945.01,0.0
1634014500000,56946.33,56993.25778413,56923.0,56974.2764972,0.0
1634014800000,56974.44246107,57068.6,56907.54,56922.99,0.0
1634015100000,56919.2,56928.86900605,56874.02,56874.02,0.0
1634015400000,56876.32,56902.0730273,56841.41300239,56870.62842898,0.0
1634015700000,56871.67350303,56921.17995531,56756.5668933,56798.2153023,0.0
1634016000000,56798.28042166,56857.33562334,56792.85780348,56845.03752956,0.0
1634016300000,56844.29966548,56846.56500588,56727.78,56744.63128966,0.0
1634016600000,56743.94261295,56746.1168237,56614.71,56642.29374718,0.0
1634016900000,56642.10543439,56740.7410876,56611.57819904,56730.55,0.0
1634017200000,56733.61,56867.97,56691.78,56848.47,0.0
1634017500000,56849.49,57234.22952685,56834.7,57229.79752506,0.0
1634017800000,57220.57113126,57650.05755519,57160.63855158,57499.31552758,0.0
1634018100000,57500.0,57549.32885285,57359.96,57411.48,0.0
1634018400000,57411.47,57500.42,57326.46377136,57436.31074064,0.0
1634018700000,57436.41919429,57619.43,57436.41919429,57588.65,0.0
1634019000000,57588.64,57640.14214452,57556.79,57575.69,0.0
1634019300000,57575.69,57643.60443699,57492.08673247,57617.86,0.0
1634019600000,57617.86,57621.41,57500.03,57514.0,0.0
1634019900000,57514.01,57584.99650895,57476.99367223,57549.74615198,0.0
1634020200000,57549.74615198,57555.9537879,57460.73,57462.22,0.0
1634020500000,57462.64,57510.12963622,57323.61747192,57396.7,0.0
1634020800000,57396.7,57446.48617262,57364.62,57373.20503134,0.0
1634021100000,57374.68,57395.11045628,57074.98011346,57156.94,0.0
1634021400000,57152.79147831,57247.02449216,57147.02,57219.58295409,0.0
1634021700000,57220.34209571,57261.36554009,57163.42637611,57213.49386788,0.0
1634022000000,57214.12687759,57365.99221442,57209.63,57222.82,0.0
1634022300000,57227.3,57342.52379724,57159.57320476,57322.88,0.0
1634022600000,57317.15,57414.86439315,57308.13757235,57398.04,0.0
1634022900000,57398.64061086,57453.76376919,57335.16,57432.8,0.0
1634023200000,57432.81,57432.81,57295.28260791,57315.04781254,0.0
1634023500000,57315.04781254,57417.83982436,57315.04781254,57380.40091441,0.0
1634023800000,57380.6557578,57450.00668039,57361.5,57417.65,0.0
1634024100000,57419.99,57441.67398097,57346.30885858,57421.7291331,0.0
1634024400000,57421.631488,57422.91430557,57224.87199417,57313.93123339,0.0
